date,symbol,name,strategy_id,triggered,detail_json
2026-03-11,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 41.73}"
2026-03-11,000807,云铝股份,grid_buy,1,"{""ma20"": 32.209999999999994, ""trigger_price"": 33.5265, ""buy_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""low"": 32.8, ""high"": 33.89}"
2026-03-11,000807,云铝股份,grid_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 33.89}"
2026-03-11,000807,云铝股份,grid5_buy,1,"{""ma20"": 32.209999999999994, ""trigger_price"": 33.5265, ""buy_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""low"": 32.8, ""high"": 33.89}"
2026-03-11,000807,云铝股份,grid5_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 33.89}"
2026-03-11,002595,豪迈科技,grid_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 96.28}"
2026-03-11,002595,豪迈科技,grid5_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 96.28}"
2026-03-12,600176,中国巨石,grid_buy,1,"{""ma20"": 25.804000000000002, ""trigger_price"": 26.775000000000002, ""buy_price"": 26.775000000000002, ""optimal_base_cost"": 25.5, ""base_cost_markup"": 0.05, ""low"": 25.81, ""high"": 26.95}"
2026-03-12,600176,中国巨石,grid_sell,1,"{""trigger_price"": 26.775000000000002, ""sell_price"": 26.775000000000002, ""optimal_base_cost"": 25.5, ""base_cost_markup"": 0.05, ""high"": 26.95}"
2026-03-12,600176,中国巨石,grid5_buy,1,"{""ma20"": 25.804000000000002, ""trigger_price"": 26.775000000000002, ""buy_price"": 26.775000000000002, ""optimal_base_cost"": 25.5, ""base_cost_markup"": 0.05, ""low"": 25.81, ""high"": 26.95}"
2026-03-12,600176,中国巨石,grid5_sell,1,"{""trigger_price"": 26.775000000000002, ""sell_price"": 26.775000000000002, ""optimal_base_cost"": 25.5, ""base_cost_markup"": 0.05, ""high"": 26.95}"
2026-03-12,002028,思源电气,grid_buy,1,"{""ma20"": 216.429, ""trigger_price"": 216.237, ""buy_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""low"": 210.5, ""high"": 220.25}"
2026-03-12,002028,思源电气,grid_sell,1,"{""trigger_price"": 216.237, ""sell_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""high"": 220.25}"
2026-03-12,002028,思源电气,grid5_buy,1,"{""ma20"": 216.429, ""trigger_price"": 216.237, ""buy_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""low"": 210.5, ""high"": 220.25}"
2026-03-12,002028,思源电气,grid5_sell,1,"{""trigger_price"": 216.237, ""sell_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""high"": 220.25}"
2026-03-12,300285,国瓷材料,grid_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 39.68}"
2026-03-12,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 39.68}"
2026-03-12,000807,云铝股份,grid_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 35.87}"
2026-03-12,000807,云铝股份,grid5_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 35.87}"
2026-03-12,002595,豪迈科技,grid_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 93.14}"
2026-03-12,002595,豪迈科技,grid5_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 93.14}"
2026-03-13,600176,中国巨石,grid_buy,1,"{""ma20"": 26.0325, ""trigger_price"": 26.775000000000002, ""buy_price"": 26.775000000000002, ""optimal_base_cost"": 25.5, ""base_cost_markup"": 0.05, ""low"": 25.95, ""high"": 26.8}"
2026-03-13,600176,中国巨石,grid_sell,1,"{""trigger_price"": 26.775000000000002, ""sell_price"": 26.775000000000002, ""optimal_base_cost"": 25.5, ""base_cost_markup"": 0.05, ""high"": 26.8}"
2026-03-13,600176,中国巨石,grid5_buy,1,"{""ma20"": 26.0325, ""trigger_price"": 26.775000000000002, ""buy_price"": 26.775000000000002, ""optimal_base_cost"": 25.5, ""base_cost_markup"": 0.05, ""low"": 25.95, ""high"": 26.8}"
2026-03-13,600176,中国巨石,grid5_sell,1,"{""trigger_price"": 26.775000000000002, ""sell_price"": 26.775000000000002, ""optimal_base_cost"": 25.5, ""base_cost_markup"": 0.05, ""high"": 26.8}"
2026-03-13,300285,国瓷材料,grid_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 39.43}"
2026-03-13,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 39.43}"
2026-03-13,000807,云铝股份,grid_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 36.5}"
2026-03-13,000807,云铝股份,grid5_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 36.5}"
2026-03-13,002595,豪迈科技,grid_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 92.2}"
2026-03-13,002595,豪迈科技,grid5_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 92.2}"
2026-03-16,300285,国瓷材料,grid_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 38.05}"
2026-03-16,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 38.05}"
2026-03-16,000807,云铝股份,grid_buy,1,"{""ma20"": 32.5505, ""trigger_price"": 33.5265, ""buy_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""low"": 32.4, ""high"": 35.64}"
2026-03-16,000807,云铝股份,grid_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 35.64}"
2026-03-16,000807,云铝股份,grid5_buy,1,"{""ma20"": 32.5505, ""trigger_price"": 33.5265, ""buy_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""low"": 32.4, ""high"": 35.64}"
2026-03-16,000807,云铝股份,grid5_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 35.64}"
2026-03-16,002595,豪迈科技,grid_buy,1,"{""ma20"": 94.1215, ""trigger_price"": 88.91400000000002, ""buy_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""low"": 85.16, ""high"": 90.49}"
2026-03-16,002595,豪迈科技,grid_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 90.49}"
2026-03-16,002595,豪迈科技,grid5_buy,1,"{""ma20"": 94.1215, ""trigger_price"": 88.91400000000002, ""buy_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""low"": 85.16, ""high"": 90.49}"
2026-03-16,002595,豪迈科技,grid5_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 90.49}"
2026-03-17,002028,思源电气,grid_buy,1,"{""ma20"": 218.984, ""trigger_price"": 216.237, ""buy_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""low"": 207.89, ""high"": 217.5}"
2026-03-17,002028,思源电气,grid_sell,1,"{""trigger_price"": 216.237, ""sell_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""high"": 217.5}"
2026-03-17,002028,思源电气,grid5_buy,1,"{""ma20"": 218.984, ""trigger_price"": 216.237, ""buy_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""low"": 207.89, ""high"": 217.5}"
2026-03-17,002028,思源电气,grid5_sell,1,"{""trigger_price"": 216.237, ""sell_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""high"": 217.5}"
2026-03-17,300285,国瓷材料,grid_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 38.11}"
2026-03-17,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 38.11}"
2026-03-17,000807,云铝股份,grid_buy,1,"{""ma20"": 32.658, ""trigger_price"": 33.5265, ""buy_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""low"": 31.73, ""high"": 34.62}"
2026-03-17,000807,云铝股份,grid_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 34.62}"
2026-03-17,000807,云铝股份,grid5_buy,1,"{""ma20"": 32.658, ""trigger_price"": 33.5265, ""buy_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""low"": 31.73, ""high"": 34.62}"
2026-03-17,000807,云铝股份,grid5_sell,1,"{""trigger_price"": 33.5265, ""sell_price"": 33.5265, ""optimal_base_cost"": 31.93, ""base_cost_markup"": 0.05, ""high"": 34.62}"
2026-03-17,002595,豪迈科技,grid_buy,1,"{""ma20"": 94.394, ""trigger_price"": 88.91400000000002, ""buy_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""low"": 87.6, ""high"": 90.0}"
2026-03-17,002595,豪迈科技,grid_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 90.0}"
2026-03-17,002595,豪迈科技,grid5_buy,1,"{""ma20"": 94.394, ""trigger_price"": 88.91400000000002, ""buy_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""low"": 87.6, ""high"": 90.0}"
2026-03-17,002595,豪迈科技,grid5_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 90.0}"
2026-03-18,002028,思源电气,grid_buy,1,"{""ma20"": 219.4565, ""trigger_price"": 216.237, ""buy_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""low"": 211.94, ""high"": 220.47}"
2026-03-18,002028,思源电气,grid_sell,1,"{""trigger_price"": 216.237, ""sell_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""high"": 220.47}"
2026-03-18,002028,思源电气,grid5_buy,1,"{""ma20"": 219.4565, ""trigger_price"": 216.237, ""buy_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""low"": 211.94, ""high"": 220.47}"
2026-03-18,002028,思源电气,grid5_sell,1,"{""trigger_price"": 216.237, ""sell_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""high"": 220.47}"
2026-03-18,300285,国瓷材料,grid_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 37.1}"
2026-03-18,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 37.1}"
2026-03-18,002595,豪迈科技,grid_buy,1,"{""ma20"": 94.5285, ""trigger_price"": 88.91400000000002, ""buy_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""low"": 87.41, ""high"": 90.1}"
2026-03-18,002595,豪迈科技,grid_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 90.1}"
2026-03-18,002595,豪迈科技,grid5_buy,1,"{""ma20"": 94.5285, ""trigger_price"": 88.91400000000002, ""buy_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""low"": 87.41, ""high"": 90.1}"
2026-03-18,002595,豪迈科技,grid5_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 90.1}"
2026-03-19,002028,思源电气,grid_buy,1,"{""ma20"": 220.038, ""trigger_price"": 216.237, ""buy_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""low"": 210.21, ""high"": 218.5}"
2026-03-19,002028,思源电气,grid_sell,1,"{""trigger_price"": 216.237, ""sell_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""high"": 218.5}"
2026-03-19,002028,思源电气,grid5_buy,1,"{""ma20"": 220.038, ""trigger_price"": 216.237, ""buy_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""low"": 210.21, ""high"": 218.5}"
2026-03-19,002028,思源电气,grid5_sell,1,"{""trigger_price"": 216.237, ""sell_price"": 216.237, ""optimal_base_cost"": 205.94, ""base_cost_markup"": 0.05, ""high"": 218.5}"
2026-03-19,300285,国瓷材料,grid_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 35.45}"
2026-03-19,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 35.45}"
2026-03-20,300285,国瓷材料,grid_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 34.99}"
2026-03-20,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 34.99}"
2026-03-20,002595,豪迈科技,grid_buy,1,"{""ma20"": 93.76050000000001, ""trigger_price"": 88.91400000000002, ""buy_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""low"": 85.74, ""high"": 89.66}"
2026-03-20,002595,豪迈科技,grid_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 89.66}"
2026-03-20,002595,豪迈科技,grid5_buy,1,"{""ma20"": 93.76050000000001, ""trigger_price"": 88.91400000000002, ""buy_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""low"": 85.74, ""high"": 89.66}"
2026-03-20,002595,豪迈科技,grid5_sell,1,"{""trigger_price"": 88.91400000000002, ""sell_price"": 88.91400000000002, ""optimal_base_cost"": 84.68, ""base_cost_markup"": 0.05, ""high"": 89.66}"
2026-03-23,300866,安克创新,grid_buy,1,"{""ma20"": 97.187, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 104.92, ""high"": 112.12}"
2026-03-23,300866,安克创新,grid_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 112.12}"
2026-03-23,300866,安克创新,grid5_buy,1,"{""ma20"": 97.187, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 104.92, ""high"": 112.12}"
2026-03-23,300866,安克创新,grid5_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 112.12}"
2026-03-24,300866,安克创新,grid_buy,1,"{""ma20"": 97.786, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 107.25, ""high"": 111.68}"
2026-03-24,300866,安克创新,grid_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 111.68}"
2026-03-24,300866,安克创新,grid5_buy,1,"{""ma20"": 97.786, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 107.25, ""high"": 111.68}"
2026-03-24,300866,安克创新,grid5_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 111.68}"
2026-03-25,300285,国瓷材料,grid_buy,1,"{""ma20"": 35.9435, ""trigger_price"": 32.4765, ""buy_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""low"": 31.5, ""high"": 33.28}"
2026-03-25,300285,国瓷材料,grid_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 33.28}"
2026-03-25,300285,国瓷材料,grid5_buy,1,"{""ma20"": 35.9435, ""trigger_price"": 32.4765, ""buy_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""low"": 31.5, ""high"": 33.28}"
2026-03-25,300285,国瓷材料,grid5_sell,1,"{""trigger_price"": 32.4765, ""sell_price"": 32.4765, ""optimal_base_cost"": 30.93, ""base_cost_markup"": 0.05, ""high"": 33.28}"
2026-03-25,300866,安克创新,grid_buy,1,"{""ma20"": 98.3175, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 103.88, ""high"": 110.3}"
2026-03-25,300866,安克创新,grid_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 110.3}"
2026-03-25,300866,安克创新,grid5_buy,1,"{""ma20"": 98.3175, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 103.88, ""high"": 110.3}"
2026-03-25,300866,安克创新,grid5_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 110.3}"
2026-03-26,002192,融捷股份,grid_buy,1,"{""ma20"": 56.576, ""trigger_price"": 69.2895, ""buy_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""low"": 65.62, ""high"": 70.91}"
2026-03-26,002192,融捷股份,grid_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 70.91}"
2026-03-26,002192,融捷股份,grid5_buy,1,"{""ma20"": 56.576, ""trigger_price"": 69.2895, ""buy_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""low"": 65.62, ""high"": 70.91}"
2026-03-26,002192,融捷股份,grid5_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 70.91}"
2026-03-26,300866,安克创新,grid_buy,1,"{""ma20"": 98.886, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 108.2, ""high"": 116.48}"
2026-03-26,300866,安克创新,grid_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 116.48}"
2026-03-26,300866,安克创新,grid5_buy,1,"{""ma20"": 98.886, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 108.2, ""high"": 116.48}"
2026-03-26,300866,安克创新,grid5_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 116.48}"
2026-03-27,002192,融捷股份,grid_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 78.0}"
2026-03-27,002192,融捷股份,grid5_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 78.0}"
2026-03-27,300866,安克创新,grid_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 115.18}"
2026-03-27,300866,安克创新,grid5_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 115.18}"
2026-03-30,002192,融捷股份,grid_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 84.44}"
2026-03-30,002192,融捷股份,grid5_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 84.44}"
2026-03-30,300866,安克创新,grid_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 115.9}"
2026-03-30,300866,安克创新,grid5_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 115.9}"
2026-03-31,002432,九安医疗,grid_buy,1,"{""ma20"": 58.2875, ""trigger_price"": 78.60300000000001, ""buy_price"": 78.60300000000001, ""optimal_base_cost"": 74.86, ""base_cost_markup"": 0.05, ""low"": 73.5, ""high"": 81.91}"
2026-03-31,002432,九安医疗,grid_sell,1,"{""trigger_price"": 78.60300000000001, ""sell_price"": 78.60300000000001, ""optimal_base_cost"": 74.86, ""base_cost_markup"": 0.05, ""high"": 81.91}"
2026-03-31,002432,九安医疗,grid5_buy,1,"{""ma20"": 58.2875, ""trigger_price"": 78.60300000000001, ""buy_price"": 78.60300000000001, ""optimal_base_cost"": 74.86, ""base_cost_markup"": 0.05, ""low"": 73.5, ""high"": 81.91}"
2026-03-31,002432,九安医疗,grid5_sell,1,"{""trigger_price"": 78.60300000000001, ""sell_price"": 78.60300000000001, ""optimal_base_cost"": 74.86, ""base_cost_markup"": 0.05, ""high"": 81.91}"
2026-03-31,002192,融捷股份,grid_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 82.8}"
2026-03-31,002192,融捷股份,grid5_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 82.8}"
2026-03-31,300866,安克创新,grid_buy,1,"{""ma20"": 101.24950000000001, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 108.06, ""high"": 111.7}"
2026-03-31,300866,安克创新,grid_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 111.7}"
2026-03-31,300866,安克创新,grid5_buy,1,"{""ma20"": 101.24950000000001, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 108.06, ""high"": 111.7}"
2026-03-31,300866,安克创新,grid5_sell,1,"{""trigger_price"": 108.39150000000001, ""sell_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""high"": 111.7}"
2026-04-01,002432,九安医疗,grid_buy,1,"{""ma20"": 59.4415, ""trigger_price"": 78.60300000000001, ""buy_price"": 78.60300000000001, ""optimal_base_cost"": 74.86, ""base_cost_markup"": 0.05, ""low"": 73.88, ""high"": 80.94}"
2026-04-01,002432,九安医疗,grid_sell,1,"{""trigger_price"": 78.60300000000001, ""sell_price"": 78.60300000000001, ""optimal_base_cost"": 74.86, ""base_cost_markup"": 0.05, ""high"": 80.94}"
2026-04-01,002432,九安医疗,grid5_buy,1,"{""ma20"": 59.4415, ""trigger_price"": 78.60300000000001, ""buy_price"": 78.60300000000001, ""optimal_base_cost"": 74.86, ""base_cost_markup"": 0.05, ""low"": 73.88, ""high"": 80.94}"
2026-04-01,002432,九安医疗,grid5_sell,1,"{""trigger_price"": 78.60300000000001, ""sell_price"": 78.60300000000001, ""optimal_base_cost"": 74.86, ""base_cost_markup"": 0.05, ""high"": 80.94}"
2026-04-01,002192,融捷股份,grid_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 75.71}"
2026-04-01,002192,融捷股份,grid5_sell,1,"{""trigger_price"": 69.2895, ""sell_price"": 69.2895, ""optimal_base_cost"": 65.99, ""base_cost_markup"": 0.05, ""high"": 75.71}"
2026-04-01,300866,安克创新,grid_buy,1,"{""ma20"": 101.804, ""trigger_price"": 108.39150000000001, ""buy_price"": 108.39150000000001, ""optimal_base_cost"": 103.23, ""base_cost_markup"": 0.05, ""low"": 106.95, ""high"": 110.68}"
