trade_date,total_score,position_pct,position_label,risk_penalty,risk_signal_count,factor_scores,calibration_loaded,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d
20250429,49.0,70.0,重仓 70%,0.0,1,"{'站上20日线': 12.0, '站上60日线': 0.0, '资金活跃度': 10.9, '市场广度': 16.1, '热点持续性': 10.0}",True,1.6839036457373169,2.4586427512861997,1.8508941066764928
20250430,57.9,0.0,空仓,0.0,1,"{'站上20日线': 20.0, '站上60日线': 0.0, '资金活跃度': 12.7, '市场广度': 15.2, '热点持续性': 10.0}",True,2.7512118365197624,2.7005383358024604,2.529530519286882
20250506,63.8,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 0.0, '资金活跃度': 14.4, '市场广度': 19.4, '热点持续性': 10.0}",True,1.7718693886684012,1.9409619121902866,1.8120429231387902
20250507,71.4,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 14.7, '市场广度': 14.7, '热点持续性': 10.0}",True,1.8333574607877878,1.3434938486658554,1.2395318932788113
20250508,70.1,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 9.4, '市场广度': 18.7, '热点持续性': 10.0}",True,0.8599533448102603,0.8410720562358698,0.9952906265574546
20250509,59.7,0.0,空仓,0.0,1,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 11.5, '市场广度': 6.2, '热点持续性': 10.0}",True,0.7619092872831246,0.19068827341626182,1.7286869843075037
20250512,70.9,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 9.5, '市场广度': 19.4, '热点持续性': 10.0}",True,-0.049316693994749805,-0.6650066506007413,0.4621748288080596
20250513,58.6,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 8.4, '市场广度': 8.2, '热点持续性': 10.0}",True,0.1661485875592339,-1.0128891752801072,0.8132222665597322
20250514,62.0,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 11.0, '市场广度': 9.0, '热点持续性': 10.0}",True,-0.4810443496479855,-1.8806455950371337,-0.03790010781892228
20250515,56.6,70.0,重仓 70%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 9.1, '市场广度': 5.5, '热点持续性': 10.0}",True,-0.018720302705121927,-0.5139549814728417,-0.11315001733009922
20250516,62.2,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 7.9, '市场广度': 12.3, '热点持续性': 10.0}",True,-0.5669017368837848,-0.5931648402614398,0.6315557720192766
20250519,66.2,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 8.8, '市场广度': 15.4, '热点持续性': 10.0}",True,-0.6159937443559249,-0.16651111988957856,0.5886120873223488
20250520,68.4,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 8.9, '市场广度': 17.5, '热点持续性': 10.0}",True,-1.1770820576261776,-0.12646436391539062,0.24643260509311649
20250521,59.5,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 10.5, '市场广度': 7.0, '热点持续性': 10.0}",True,-1.4063664919339303,-0.10258374902910594,-0.7517297926752042
20250522,54.8,70.0,重仓 70%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 8.9, '市场广度': 3.9, '热点持续性': 10.0}",True,-0.49532740555742194,0.152932299485653,-0.6003540926785678
20250523,55.8,70.0,重仓 70%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 12.0, '资金活跃度': 9.1, '市场广度': 4.7, '热点持续性': 10.0}",True,-0.02641283821627205,1.535071509534025,0.9918223833990769
20250526,61.8,0.0,空仓,0.0,1,"{'站上20日线': 12.0, '站上60日线': 12.0, '资金活跃度': 11.1, '市场广度': 16.7, '热点持续性': 10.0}",True,0.4522685705687479,1.1347274927014706,2.202890680005254
20250527,41.5,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 8.7, '市场广度': 10.8, '热点持续性': 10.0}",True,1.0631316253213896,1.8447971929127283,3.450984782471389
20250528,36.7,70.0,重仓 70%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 7.7, '市场广度': 7.0, '热点持续性': 10.0}",True,1.3223802557171815,1.8780652383960206,3.2492129555096616
20250529,62.6,0.0,空仓,0.0,0,"{'站上20日线': 12.0, '站上60日线': 12.0, '资金活跃度': 10.4, '市场广度': 18.2, '热点持续性': 10.0}",True,0.6514866971978561,0.4028755631687808,1.8071111899984782
20250530,38.0,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 11.3, '市场广度': 4.7, '热点持续性': 10.0}",True,1.5618968890487084,1.232028572595345,2.895852659396203
20250603,60.7,0.0,空仓,0.0,0,"{'站上20日线': 12.0, '站上60日线': 12.0, '资金活跃度': 12.6, '市场广度': 14.1, '热点持续性': 10.0}",True,0.679386271553728,0.7563826684638286,2.848679295848533
20250604,66.1,0.0,空仓,0.0,0,"{'站上20日线': 12.0, '站上60日线': 12.0, '资金活跃度': 13.4, '市场广度': 18.7, '热点持续性': 10.0}",True,0.7734428520276282,0.37336914792649445,2.327748133857699
20250605,72.2,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 16.0, '资金活跃度': 14.8, '市场广度': 11.4, '热点持续性': 10.0}",True,0.5484326180221988,-0.6498126458198472,2.276887035055264
20250606,66.4,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 16.0, '资金活跃度': 10.0, '市场广度': 10.4, '热点持续性': 10.0}",True,-0.24700194918829688,-0.7521361330806386,2.5687476056815095
20250609,81.7,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.9, '市场广度': 18.8, '热点持续性': 10.0}",True,-0.32479534801691523,-0.5350359418262118,2.1576596498423584
20250610,60.5,0.0,空仓,0.0,0,"{'站上20日线': 16.0, '站上60日线': 16.0, '资金活跃度': 13.5, '市场广度': 5.0, '热点持续性': 10.0}",True,0.07647682386782151,1.056178440171185,3.328363787423272
20250611,75.0,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.8, '市场广度': 14.2, '热点持续性': 10.0}",True,-0.397003111909755,1.5770934145180382,2.6668187983367453
20250612,68.3,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.4, '市场广度': 8.9, '热点持续性': 10.0}",True,-1.1917095400125421,1.3458713746723916,3.145299939047641
20250613,58.1,0.0,空仓,0.0,0,"{'站上20日线': 16.0, '站上60日线': 16.0, '资金活跃度': 12.9, '市场广度': 3.2, '热点持续性': 10.0}",True,-0.5063849646253726,1.398601005153699,3.9437772505504842
20250616,73.4,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 7.4, '市场广度': 16.0, '热点持续性': 10.0}",True,-0.2109256705751017,1.643574775949208,3.8634098037869213
20250617,62.9,0.0,空仓,0.0,0,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 8.2, '市场广度': 8.7, '热点持续性': 10.0}",True,0.9789529441844858,2.0765896630780656,3.4715041003807956
20250618,64.8,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 7.1, '市场广度': 7.7, '热点持续性': 10.0}",True,1.9819649891115176,1.9471090813449887,3.392587589632523
20250619,15.0,100.0,满仓 100%,20.0,3,"{'站上20日线': 0.0, '站上60日线': 16.0, '资金活跃度': 6.3, '市场广度': 2.7, '热点持续性': 10.0}",True,2.568186235053349,2.94584213559812,4.6017941956775665
20250620,34.0,100.0,满仓 100%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 5.8, '市场广度': 6.2, '热点持续性': 10.0}",True,1.9146816296721658,3.3460505943131436,5.196212358277585
20250623,65.5,0.0,空仓,0.0,0,"{'站上20日线': 12.0, '站上60日线': 16.0, '资金活跃度': 9.3, '市场广度': 18.2, '热点持续性': 10.0}",True,1.8584203320718418,2.707179977558427,5.270007383527275
20250624,79.9,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.7, '市场广度': 18.2, '热点持续性': 10.0}",True,1.0869955440123258,2.2484378316337095,4.7154506008654895
20250625,84.9,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 16.6, '市场广度': 18.3, '热点持续性': 10.0}",True,-0.0341785018265206,1.072806227454981,3.6552478294394453
20250626,73.1,40.0,中仓 40%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 16.1, '市场广度': 7.0, '热点持续性': 10.0}",True,0.368199842862893,1.775532184949924,4.560696687970323
20250627,81.1,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 16.1, '市场广度': 15.0, '热点持续性': 10.0}",True,1.4044776883493038,2.510070375889528,4.947937588361184
20250630,80.5,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.1, '市场广度': 19.4, '热点持续性': 10.0}",True,0.8332739136534206,2.1839403353639097,4.456804060450614
20250701,71.0,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.8, '市场广度': 11.2, '热点持续性': 10.0}",True,1.1489532173460715,1.3665370697697465,4.394881476882895
20250702,66.8,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.1, '市场广度': 7.7, '热点持续性': 10.0}",True,1.107363209436274,1.417871013031058,4.658002026402519
20250703,70.2,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 6.5, '市场广度': 13.7, '热点持续性': 10.0}",True,1.402169555985222,1.6085662380596721,3.237582323057553
20250704,64.5,0.0,空仓,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.3, '市场广度': 5.2, '热点持续性': 10.0}",True,1.09027994891715,1.790258798787847,2.5237483927168958
20250707,69.7,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 6.2, '市场广度': 13.5, '热点持续性': 10.0}",True,1.3395046786511156,2.49527579914941,3.17240621571262
20250708,80.2,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.4, '市场广度': 18.8, '热点持续性': 10.0}",True,0.21511231258730668,2.412763286705699,3.434543197488771
20250709,68.3,40.0,中仓 40%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.5, '市场广度': 7.8, '热点持续性': 10.0}",True,0.3071070135135523,2.5550310695568346,4.03502441061887
20250710,76.3,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 14.0, '市场广度': 12.3, '热点持续性': 10.0}",True,0.2035426687399422,2.7365757203402286,3.703606406711857
20250711,79.0,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 15.9, '市场广度': 13.1, '热点持续性': 10.0}",True,0.692429430628172,2.3781733868022403,3.559674993045925
20250714,77.5,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.6, '市场广度': 13.9, '热点持续性': 10.0}",True,1.1404941480257502,2.2242866321530164,3.6337961805177343
20250715,67.1,0.0,空仓,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.5, '市场广度': 5.6, '热点持续性': 10.0}",True,2.1929337037148278,2.9875188545000375,4.5911256802712685
20250716,77.5,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.2, '市场广度': 14.3, '热点持续性': 10.0}",True,2.2410416599298877,3.1948324107051507,5.128405863969254
20250717,78.8,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.6, '市场广度': 16.2, '热点持续性': 10.0}",True,2.5278877214692574,1.6032271149080346,4.254322541735434
20250718,71.3,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.5, '市场广度': 10.8, '热点持续性': 10.0}",True,1.674151637522514,0.7205891826829403,4.591557344445341
20250721,82.3,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.6, '市场广度': 18.7, '热点持续性': 10.0}",True,1.0715712764276741,0.6606454895444314,4.726010334538722
20250722,76.3,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 15.9, '市场广度': 10.4, '热点持续性': 10.0}",True,0.7775343382243394,0.9977075883819131,4.060090437342745
20250723,70.6,40.0,中仓 40%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 15.9, '市场广度': 4.7, '热点持续性': 10.0}",True,0.9328844222340038,1.443121147375237,5.133922415164793
20250724,84.8,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 16.6, '市场广度': 18.2, '热点持续性': 10.0}",True,-0.9018625342923303,0.9412720636163607,4.5863706427683
20250725,73.5,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.8, '市场广度': 9.7, '热点持续性': 10.0}",True,-0.9378612356059857,1.1540561500152702,6.458713499872948
20250728,74.8,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.9, '市场广度': 10.9, '热点持续性': 10.0}",True,-0.40656910909139254,1.3788401903324088,7.938571685345575
20250729,71.4,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.1, '市场广度': 8.3, '热点持续性': 10.0}",True,0.2184745356228479,1.5570885128680434,7.165966430611781
20250730,66.1,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.8, '市场广度': 6.3, '热点持续性': 10.0}",True,0.5055208003436729,1.873711510639109,5.106406704927968
20250731,65.5,0.0,空仓,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.2, '市场广度': 4.3, '热点持续性': 10.0}",True,1.8599084150763945,2.6092630146768325,7.567126930918833
20250801,75.7,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.7, '市场广度': 14.0, '热点持续性': 10.0}",True,2.111722411522532,3.8432739454506093,8.370214450656333
20250804,77.5,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.1, '市场广度': 17.4, '热点持续性': 10.0}",True,1.7926978551220607,4.038683464846793,8.15507722917992
20250805,77.4,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.2, '市场广度': 18.2, '热点持续性': 10.0}",True,1.3356958220007709,3.032131047411135,6.649047975927447
20250806,74.1,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.5, '市场广度': 14.6, '热点持续性': 10.0}",True,1.3613090100924374,3.638296245269901,4.941165437518902
20250807,70.3,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.2, '市场广度': 9.1, '热点持续性': 10.0}",True,0.7356717782887046,3.6111082262314964,3.4676060713912715
20250808,71.7,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.8, '市场广度': 9.9, '热点持续性': 10.0}",True,1.6957421665552808,5.244137063560439,4.87977851454533
20250811,82.0,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.2, '市场广度': 18.8, '热点持续性': 10.0}",True,2.206430969067519,6.470513454975113,4.915468251578536
20250812,73.1,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 15.2, '市场广度': 7.9, '热点持续性': 10.0}",True,1.6740746798543649,5.5228817602752,3.856458643356886
20250813,78.3,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 17.6, '市场广度': 10.7, '热点持续性': 10.0}",True,2.2464066983889586,3.1732378710392473,3.495524105456349
20250814,59.0,0.0,空仓,10.0,2,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 16.6, '市场广度': 2.4, '热点持续性': 10.0}",True,2.8544371593326012,4.831789811737419,5.696715393826168
20250815,85.4,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 16.6, '市场广度': 18.8, '热点持续性': 10.0}",True,3.489226610091145,4.359396938489968,4.702155570652811
20250818,85.4,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 16.6, '市场广度': 18.8, '热点持续性': 10.0}",True,4.172029534225774,3.95659924486067,3.553522797432307
20250819,68.0,40.0,中仓 40%,10.0,2,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 15.2, '市场广度': 12.8, '热点持续性': 10.0}",True,3.785436053920077,3.5104747341894393,3.6105931071222175
20250820,80.1,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.8, '市场广度': 17.3, '热点持续性': 10.0}",True,0.9064682100607069,1.2571310407936798,2.924172797143787
20250821,62.1,0.0,空仓,10.0,2,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.8, '市场广度': 9.3, '热点持续性': 10.0}",True,1.9224767613493343,-0.13850074311230198,1.6058263547529927
20250822,73.8,40.0,中仓 40%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.8, '市场广度': 12.0, '热点持续性': 10.0}",True,0.8408318014369476,-0.34620317975057047,-0.14820064995204607
20250825,80.5,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 15.9, '市场广度': 14.6, '热点持续性': 10.0}",True,-0.2068024308716443,-1.4605407196182862,-1.4158472105644693
20250826,62.8,0.0,空仓,10.0,2,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.8, '市场广度': 12.0, '热点持续性': 10.0}",True,-0.26493247047473245,-1.5792054662647104,-1.2033273859717086
20250827,46.2,70.0,重仓 70%,20.0,3,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.6, '市场广度': 2.6, '热点持续性': 10.0}",True,0.3475127382349674,0.3123738685219424,1.402299825076625
20250828,72.1,40.0,中仓 40%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.8, '市场广度': 12.3, '热点持续性': 10.0}",True,-2.0221030433624554,0.8250603978450011,0.2524900240592265
