symbol,stock_name,signal_date,phase,combo_id,combo_name,position_stage,meaning,action_hint,match_exact,resonance_score,resonance_ok,score_position,score_volume,score_turnover,score_chip,score_trend,resonance_note,close,pct_change,ma20,ma60,range_low,range_high,range_pct,close_vs_ma20_pct,close_vs_ma60_pct,volume,vol_ma20,vol_ratio,vol_amplify,vol_shrink,price_up,price_down,is_breakout,is_stagnant,platform_level,breakout_high,breakout_close,breakout_vol,breakout_vol_ratio,turnover_today_pct,turnover_ma20_pct,turnover_ratio,turnover_high,turnover_low,turnover_rising,chip_available,chip_pattern,chip_pattern_label,chip_state,chip_concentration,chip_peak_position,chip_bottom_stable,chip_bottom_empty,ma5_score_total
000537,绿发电力,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,7.88,1.5464,7.4625,8.674666666666667,6.77,11.54,0.2327,5.5946,-9.1608,202728.61,290278.635,0.6984,False,True,True,False,False,False,8.01,7.89,7.88,202728.61,0.6984,0.9862,1.4121,0.6984,False,True,False,True,single_peak,单峰,concentrated,0.2258,0.153,False,False,
000601,韶能股份,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,,6.54,2.0281,6.4625,7.066833333333334,5.75,9.89,0.1908,1.1992,-7.455,474026.69,892121.3294999998,0.5313,False,True,True,False,False,False,7.26,6.56,6.54,474026.69,0.5313,4.5162,8.5055,0.531,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2238,0.157,True,False,
000767,晋控电力,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,,3.77,3.0055,3.6109999999999998,4.361833333333333,3.25,6.6,0.1552,4.4032,-13.5685,1404511.68,2011039.4930000002,0.6984,False,True,True,False,False,False,4.32,3.8,3.77,1404511.68,0.6984,4.8228,6.9055,0.6984,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2571,0.1343,True,False,
002404,嘉欣丝绸,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,5.89,1.3769,5.689500000000001,6.188166666666667,5.38,7.72,0.2179,3.524,-4.8183,62108.0,92211.155,0.6735,False,True,True,False,False,False,5.97,5.91,5.89,62108.0,0.6735,1.3634,2.0242,0.6736,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2015,0.1368,True,False,
002516,旷达科技,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,5.45,3.0246,5.2375,5.7315,4.97,6.83,0.2581,4.0573,-4.9115,113360.95,169996.3875,0.6668,False,True,True,False,False,False,5.69,5.47,5.45,113360.95,0.6668,0.7762,1.1646,0.6665,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0956,0.1237,True,False,
600021,上海电力,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,14.82,2.4188,14.4755,16.391333333333332,13.26,21.84,0.1818,2.3799,-9.5864,416331.63,614360.855,0.6777,False,True,True,False,False,False,16.37,14.85,14.82,416331.63,0.6777,1.4754,2.1771,0.6777,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1319,0.2378,True,False,
600032,浙江新能,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,7.56,2.9973,7.087000000000001,8.507333333333333,6.3,12.21,0.2132,6.6742,-11.1355,286544.0,411448.2055,0.6964,False,True,True,False,False,False,8.11,7.57,7.56,286544.0,0.6964,1.1916,1.711,0.6964,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0935,0.1523,True,False,
600163,中闽能源,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,5.41,1.5009,5.0725,5.761166666666667,4.64,7.51,0.2683,6.6535,-6.0954,181938.58,267968.9825,0.679,False,True,True,False,False,False,5.45,5.43,5.41,181938.58,0.679,0.9561,1.4081,0.679,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1284,0.1603,True,False,
600310,广西能源,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,,4.45,2.0642,4.229,4.734333333333333,3.7,6.95,0.2308,5.2258,-6.0058,563452.76,830152.5225000002,0.6787,False,True,True,False,False,False,4.91,4.46,4.45,563452.76,0.6787,3.8442,5.6638,0.6787,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2842,0.2154,True,False,
600395,盘江股份,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,4.91,-0.6073,4.7299999999999995,5.120666666666667,4.46,6.3,0.2446,3.8055,-4.114,208490.55,335665.143,0.6211,False,True,False,True,False,True,4.99,4.99,4.91,208490.55,0.6211,0.9712,1.5637,0.6211,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.187,0.1304,True,False,
600821,金开新能,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,,6.52,1.2422,6.2355,7.048500000000001,5.39,9.98,0.2462,4.5626,-7.498,708793.37,1184029.171,0.5986,False,True,True,False,False,False,7.2,6.61,6.52,708793.37,0.5986,3.6028,6.0185,0.5986,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1797,0.2418,True,False,
600863,华能蒙电,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,4.92,-0.2028,4.661499999999999,5.121666666666666,4.07,7.67,0.2361,5.5454,-3.9375,1219519.82,2044495.7179999999,0.5965,False,True,False,True,False,True,5.22,4.99,4.92,1219519.82,0.5965,1.8685,3.1324,0.5965,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1408,0.2306,True,False,
603693,江苏新能,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,92.0,True,20.0,20.0,20.0,20.0,12.0,缩量+低换手，惜售一致,12.51,3.2178,11.936,14.059833333333334,10.96,19.75,0.1763,4.809,-11.0231,78235.38,115823.57449999999,0.6755,False,True,True,False,False,False,13.08,12.53,12.51,78235.38,0.6755,0.8776,1.2992,0.6755,False,True,False,True,multi_peak,多峰,concentrated,0.0497,0.1297,False,False,
000027,深圳能源,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,6.59,1.5408,6.2755,6.803666666666667,5.89,8.26,0.2954,5.0116,-3.1405,256841.56,313915.60699999996,0.8182,False,False,True,False,True,False,6.59,6.61,6.59,256841.56,0.8182,0.5399,0.6598,0.8182,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0697,0.2152,True,False,
000055,方大集团,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,3.48,2.0528,3.2960000000000003,3.505333333333333,3.13,4.44,0.2672,5.5825,-0.7227,102645.49,125263.29299999999,0.8194,False,False,True,False,True,False,3.46,3.49,3.48,102645.49,0.8194,1.5188,1.8534,0.8195,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2431,0.1298,True,False,
000531,穗恒运A,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,6.0,2.3891,5.798,6.5385,5.49,8.2,0.1882,3.484,-8.2358,123175.43,123406.17000000001,0.9981,False,False,True,False,False,False,6.1,6.0,6.0,123175.43,0.9981,1.354,1.3565,0.9982,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1428,0.1144,True,False,
000591,太阳能,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,4.61,1.766,4.4015,5.005166666666667,4.12,6.48,0.2076,4.737,-7.8952,483030.61,564013.6900000001,0.8564,False,False,True,False,True,False,4.59,4.61,4.61,483030.61,0.8564,1.2375,1.4449,0.8564,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1992,0.161,True,False,
000631,顺发恒能,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,2.94,0.6849,2.8600000000000003,3.0959999999999996,2.72,3.64,0.2391,2.7972,-5.0388,143388.7,115929.178,1.2369,False,False,True,False,False,True,3.01,2.96,2.94,143388.7,1.2369,0.6234,0.504,1.2368,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.1599,0.6304,True,False,
000652,泰达股份,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,3.58,1.4164,3.4494999999999996,3.617166666666667,3.24,4.48,0.2742,3.7832,-1.0275,99760.0,111451.16200000001,0.8951,False,False,True,False,False,False,3.6,3.58,3.58,99760.0,0.8951,0.6841,0.7643,0.8951,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.3044,0.129,True,False,
000682,东方电子,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,12.34,3.005,11.852,12.741999999999999,11.36,15.09,0.2627,4.1174,-3.1549,241553.71,210943.39849999998,1.1451,False,False,True,False,False,False,12.8,12.37,12.34,241553.71,1.1451,1.8018,1.5735,1.1451,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.154,0.118,True,False,
000791,甘肃能源,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,7.91,1.4103,7.591499999999999,8.4065,7.04,10.91,0.2248,4.1955,-5.9061,260369.59,333754.6915,0.7801,False,False,True,False,False,False,8.12,7.98,7.91,260369.59,0.7801,1.3451,1.7243,0.7801,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1305,0.1705,True,False,
000877,天山股份,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,3.86,0.7833,3.678,4.009833333333334,3.54,4.88,0.2388,4.9483,-3.7366,106542.12,135095.7105,0.7886,False,False,True,False,True,True,3.83,3.87,3.86,106542.12,0.7886,0.1498,0.19,0.7884,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1541,0.0448,True,False,
001289,龙源电力,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,16.55,0.1816,16.156,16.965333333333334,15.31,20.15,0.2562,2.4387,-2.4481,69062.79,82568.9495,0.8364,False,False,True,False,False,True,16.85,16.74,16.55,69062.79,0.8364,0.137,0.1638,0.8365,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0677,0.8864,True,False,
002034,旺能环境,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,14.55,1.3937,14.104500000000002,17.179166666666667,13.5,23.8,0.1019,3.1586,-15.3044,81912.04,82083.999,0.9979,False,False,True,False,False,False,16.38,14.55,14.55,81912.04,0.9979,1.5919,1.5953,0.9979,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.1047,0.0291,True,False,
002227,*ST特迅,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,6.31,3.4426,6.03,7.2283333333333335,5.11,9.51,0.2727,4.6434,-12.7046,30030.0,32159.840000000004,0.9338,False,False,True,False,False,False,7.1,6.34,6.31,30030.0,0.9338,1.221,1.3076,0.9337,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1733,0.0432,True,False,
002295,精艺股份,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,8.34,3.3457,8.026499999999999,9.402833333333332,7.11,12.24,0.2398,3.9058,-11.3033,35109.16,36107.33899999999,0.9724,False,False,True,False,False,False,9.01,8.38,8.34,35109.16,0.9724,1.402,1.4418,0.9724,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.119,0.076,True,False,
002434,万里扬,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,5.8,3.0195,5.6215,6.538666666666667,5.12,8.0,0.2361,3.1753,-11.2969,162971.0,221904.9045,0.7344,False,False,True,False,False,False,6.88,5.81,5.8,162971.0,0.7344,1.2428,1.6922,0.7344,False,True,False,True,multi_peak,多峰,concentrated,0.0701,0.0625,False,False,
002616,长青集团,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,4.81,1.9068,4.686,5.053333333333333,4.31,6.13,0.2747,2.6462,-4.8153,105816.0,101894.44300000001,1.0385,False,False,True,False,False,False,4.84,4.82,4.81,105816.0,1.0385,1.8012,1.7344,1.0385,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2404,0.1593,True,False,
002683,广东宏大,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,28.76,2.5678,27.252,30.7815,24.96,41.8,0.2257,5.5335,-6.5673,87103.28,99546.721,0.875,False,False,True,False,False,False,30.95,28.99,28.76,87103.28,0.875,1.3068,1.4934,0.875,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0756,0.0855,True,False,
002917,金奥博,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,10.48,2.3438,9.9525,11.590166666666669,9.4,14.94,0.1949,5.3002,-9.5785,31236.0,34761.264,0.8986,False,False,True,False,False,False,11.17,10.48,10.48,31236.0,0.8986,1.1989,1.3342,0.8986,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1272,0.0542,True,False,
600011,华能国际,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,7.29,1.3908,7.047999999999999,7.3335,6.62,9.25,0.2548,3.4336,-0.5932,1211118.09,1417134.0904999997,0.8546,False,False,True,False,False,False,7.63,7.3,7.29,1211118.09,0.8546,1.1012,1.2886,0.8546,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1577,0.1825,True,False,
600251,冠农股份,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,9.4,1.2931,8.9925,9.6075,8.36,12.41,0.2568,4.5316,-2.1598,110065.97,104509.36050000001,1.0532,False,False,True,False,False,False,9.44,9.45,9.4,110065.97,1.0532,1.4166,1.3451,1.0532,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1428,0.2074,True,False,
600642,申能股份,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,8.47,-0.9357,8.487,8.848333333333333,8.02,10.41,0.1883,-0.2003,-4.2758,295160.71,287764.06799999997,1.0257,False,False,False,True,False,True,9.1,8.55,8.47,295160.71,1.0257,0.6031,0.588,1.0256,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0716,0.2008,True,False,
600734,*ST实达,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,1.7,1.1905,1.6664999999999999,1.8981666666666668,1.48,2.45,0.2268,2.0102,-10.4399,342990.05,435739.00649999996,0.7871,False,False,True,False,False,False,1.87,1.7,1.7,342990.05,0.7871,1.5749,2.0008,0.7871,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.3333,0.1237,True,False,
600956,新天绿能,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,7.63,2.2788,7.1765,7.916666666666667,6.6,10.24,0.283,6.3192,-3.6211,87549.29,99883.35750000001,0.8765,False,False,True,False,True,False,7.56,7.72,7.63,87549.29,0.8765,0.3729,0.4254,0.8766,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0439,0.4121,True,False,
600963,岳阳林纸,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,3.45,2.3739,3.1715,3.5608333333333335,2.92,4.79,0.2834,8.7813,-3.1126,310883.46,375513.5845,0.8279,False,False,True,False,True,False,3.38,3.46,3.45,310883.46,0.8279,1.7688,2.1366,0.8279,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.219,0.0963,True,False,
601669,中国电建,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,4.94,1.0225,4.7545,4.975499999999999,4.52,6.01,0.2819,3.9016,-0.7135,1241630.0,1223562.0529999998,1.0148,False,False,True,False,True,False,4.92,4.95,4.94,1241630.0,1.0148,0.9499,0.9361,1.0148,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1873,0.1879,True,False,
601877,正泰电器,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,25.88,2.617,24.4285,26.92683333333333,23.3,34.41,0.2322,5.9418,-3.8877,260055.41,198760.423,1.3084,False,False,True,False,True,False,25.49,26.01,25.88,260055.41,1.3084,1.2101,0.9249,1.3083,False,True,True,True,multi_peak_stable,上涨多峰底不动,concentrated,0.1133,0.108,True,False,
603105,芯能科技,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,82.0,True,20.0,10.0,20.0,20.0,12.0,,7.4,2.9207,6.8790000000000004,7.825333333333333,6.4,10.45,0.2469,7.5738,-5.4353,79863.62,97700.53300000001,0.8174,False,False,True,False,True,False,7.28,7.4,7.4,79863.62,0.8174,1.5972,1.954,0.8174,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2212,0.0988,True,False,
603505,金石资源,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,True,76.0,True,20.0,20.0,20.0,4.0,12.0,缩量+低换手，惜售一致；吸筹/持股组合但筹码发散,16.23,1.1845,16.1875,18.579666666666665,14.06,24.31,0.2117,0.2625,-12.6464,84927.07,261637.97100000005,0.3246,False,True,True,False,False,False,22.33,16.28,16.23,84927.07,0.3246,1.009,3.1086,0.3246,False,True,False,True,scattered,多峰分散无主力,dispersed,0.1563,0.1893,True,False,
000539,粤电力A,2026-08-03,2,1,底部缩量,bottom,抛压减轻,耐心观察，等待放量确认,False,74.0,True,20.0,10.0,12.0,20.0,12.0,,5.8,3.9427,5.7635,6.863,5.19,9.79,0.1326,0.6333,-15.4889,897055.7,1189510.7265,0.7541,False,False,True,False,False,False,6.77,5.85,5.8,897055.7,0.7541,3.5104,4.6549,0.7541,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1369,0.0674,True,False,
